time,solar
2021-06-08 07:30:00,317.4
2021-06-08 07:35:00,330.0
2021-06-08 07:40:00,344.4
2021-06-08 07:45:00,361.2
2021-06-08 07:50:00,380.2
2021-06-08 07:55:00,400.2
2021-06-08 08:00:00,433.2
2021-06-08 08:05:00,454.8
2021-06-08 08:10:00,454.2
2021-06-08 08:15:00,466.4
2021-06-08 08:20:00,479.6
2021-06-08 08:25:00,479.2
2021-06-08 08:30:00,493.4
2021-06-08 08:35:00,518.0
2021-06-08 08:40:00,539.6
2021-06-08 08:45:00,428.2
2021-06-08 08:50:00,550.0
2021-06-08 08:55:00,566.0
2021-06-08 09:00:00,576.8
2021-06-08 09:05:00,581.2
2021-06-08 09:10:00,586.4
2021-06-08 09:15:00,592.8
2021-06-08 09:20:00,602.0
2021-06-08 09:25:00,614.0
2021-06-08 09:30:00,616.6
2021-06-08 09:35:00,626.6
2021-06-08 09:40:00,632.0
2021-06-08 09:45:00,666.0
2021-06-08 09:50:00,672.0
2021-06-08 09:55:00,683.2
2021-06-08 10:00:00,696.8
2021-06-08 10:05:00,708.4
2021-06-08 10:10:00,714.2
2021-06-08 10:15:00,726.4
2021-06-08 10:20:00,735.8
2021-06-08 10:25:00,743.4
2021-06-08 10:30:00,746.8
2021-06-08 10:35:00,755.6
2021-06-08 10:40:00,763.6
2021-06-08 10:45:00,769.6
2021-06-08 10:50:00,777.4
2021-06-08 10:55:00,788.4
2021-06-08 11:00:00,789.8
2021-06-08 11:05:00,796.2
2021-06-08 11:10:00,811.4
2021-06-08 11:15:00,822.4
2021-06-08 11:20:00,831.0
2021-06-08 11:25:00,840.6
2021-06-08 11:30:00,842.6
2021-06-08 11:35:00,848.4
2021-06-08 11:40:00,794.0
2021-06-08 11:45:00,888.6
2021-06-08 11:50:00,936.8
2021-06-08 11:55:00,981.4
2021-06-08 12:00:00,778.0
2021-06-08 12:05:00,722.0
2021-06-08 12:10:00,832.2
2021-06-08 12:15:00,455.2
2021-06-08 12:20:00,429.8
2021-06-08 12:25:00,659.8
2021-06-08 12:30:00,575.6
2021-06-08 12:35:00,935.6
2021-06-08 12:40:00,824.0
2021-06-08 12:45:00,950.2
2021-06-08 12:50:00,950.8
2021-06-08 12:55:00,738.2
2021-06-08 13:00:00,702.8
2021-06-08 13:05:00,1023.4
2021-06-08 13:10:00,1077.2
2021-06-08 13:15:00,486.2
2021-06-08 13:20:00,236.8
2021-06-08 13:25:00,209.6
2021-06-08 13:30:00,241.8
2021-06-08 13:35:00,259.0
2021-06-08 13:40:00,281.8
2021-06-08 13:45:00,290.8
2021-06-08 13:50:00,282.6
2021-06-08 13:55:00,293.8
2021-06-08 14:00:00,338.4
2021-06-08 14:05:00,470.4
2021-06-08 14:10:00,546.4
2021-06-08 14:15:00,877.6
2021-06-08 14:20:00,740.0
2021-06-08 14:25:00,845.4
2021-06-08 14:30:00,406.6
2021-06-08 14:35:00,397.8
2021-06-08 14:40:00,469.4
2021-06-08 14:45:00,510.8
2021-06-08 14:50:00,793.8
2021-06-08 14:55:00,556.0
2021-06-08 15:00:00,889.2
2021-06-08 15:05:00,612.8
2021-06-08 15:10:00,931.6
2021-06-08 15:15:00,879.4
2021-06-08 15:20:00,845.8
2021-06-08 15:25:00,877.4
2021-06-08 15:30:00,850.2
2021-06-08 15:35:00,527.2
2021-06-08 15:40:00,601.0
2021-06-08 15:45:00,830.6
2021-06-08 15:50:00,824.6
2021-06-08 15:55:00,724.2
2021-06-08 16:00:00,781.6
2021-06-08 16:05:00,788.0
2021-06-08 16:10:00,658.0
2021-06-08 16:15:00,806.8
2021-06-08 16:20:00,682.6
2021-06-08 16:25:00,462.4
2021-06-08 16:30:00,518.4
2021-06-08 16:35:00,574.2
2021-06-08 16:40:00,589.4
2021-06-08 16:45:00,626.8
2021-06-08 16:50:00,460.0
2021-06-08 16:55:00,333.2
2021-06-08 17:00:00,194.6
2021-06-08 17:05:00,400.0
2021-06-08 17:10:00,470.8
2021-06-08 17:15:00,522.0
2021-06-08 17:20:00,510.4
2021-06-08 17:25:00,541.6
2021-06-08 17:30:00,541.6
2021-06-08 17:35:00,528.0
2021-06-08 17:40:00,523.8
2021-06-08 17:45:00,520.0
2021-06-08 17:50:00,502.4
2021-06-08 17:55:00,462.4
2021-06-08 18:00:00,443.0
2021-06-08 18:05:00,403.6
2021-06-08 18:10:00,360.2
2021-06-08 18:15:00,319.8
2021-06-08 18:20:00,126.4
2021-06-08 18:25:00,237.8
2021-06-08 18:30:00,309.8
2021-06-08 18:35:00,169.0
2021-06-08 18:40:00,320.0
2021-06-08 18:45:00,165.8
2021-06-08 18:50:00,187.2
2021-06-08 18:55:00,275.2
2021-06-08 19:00:00,262.8
2021-06-08 19:05:00,252.8
2021-06-08 19:10:00,245.8
2021-06-08 19:15:00,238.2
2021-06-08 19:20:00,158.0
2021-06-08 19:25:00,199.2
2021-06-08 19:30:00,182.8
2021-06-08 19:35:00,180.6
2021-06-08 19:40:00,166.2
2021-06-08 19:45:00,158.2
2021-06-08 19:50:00,145.0
2021-06-08 19:55:00,130.2
2021-06-08 20:00:00,122.4
2021-06-08 20:05:00,108.6
2021-06-08 20:10:00,94.0
2021-06-08 20:15:00,87.8
2021-06-08 20:20:00,77.8
2021-06-08 20:25:00,66.2
2021-06-08 20:30:00,56.8
2021-06-08 20:35:00,48.6
2021-06-08 20:40:00,41.0
2021-06-08 20:45:00,35.0
2021-06-08 20:50:00,27.8
2021-06-08 20:55:00,21.6
2021-06-08 21:00:00,16.0
2021-06-08 21:05:00,11.8
2021-06-08 21:10:00,8.2
2021-06-08 21:15:00,5.2
2021-06-08 21:20:00,3.0
2021-06-08 21:25:00,0.8
2021-06-08 21:30:00,0.0
2021-06-08 21:35:00,0.0
2021-06-08 21:40:00,0.0
2021-06-08 21:45:00,0.0
2021-06-08 21:50:00,0.0
2021-06-08 21:55:00,0.0
2021-06-08 22:00:00,0.0
2021-06-08 22:05:00,0.0
2021-06-08 22:10:00,0.0
2021-06-08 22:15:00,0.0
2021-06-08 22:20:00,0.0
2021-06-08 22:25:00,0.0
2021-06-08 22:30:00,0.0
2021-06-08 22:35:00,0.0
2021-06-08 22:40:00,0.0
2021-06-08 22:45:00,0.0
2021-06-08 22:50:00,0.0
2021-06-08 22:55:00,0.0
2021-06-08 23:00:00,0.0
2021-06-08 23:05:00,0.0
2021-06-08 23:10:00,0.0
2021-06-08 23:15:00,0.0
2021-06-08 23:20:00,0.0
2021-06-08 23:25:00,0.0
2021-06-08 23:30:00,0.0
2021-06-08 23:35:00,0.0
2021-06-08 23:40:00,0.0
2021-06-08 23:45:00,0.0
2021-06-08 23:50:00,0.0
2021-06-08 23:55:00,0.0
2021-06-09 00:00:00,0.0
2021-06-09 00:05:00,0.0
2021-06-09 00:10:00,0.0
2021-06-09 00:15:00,0.0
2021-06-09 00:20:00,0.0
2021-06-09 00:25:00,0.0
2021-06-09 00:30:00,0.0
2021-06-09 00:35:00,0.0
2021-06-09 00:40:00,0.0
2021-06-09 00:45:00,0.0
2021-06-09 00:50:00,0.0
2021-06-09 00:55:00,0.0
2021-06-09 01:00:00,0.0
2021-06-09 01:05:00,0.0
2021-06-09 01:10:00,0.0
2021-06-09 01:15:00,0.0
2021-06-09 01:20:00,0.0
2021-06-09 01:25:00,0.0
2021-06-09 01:30:00,0.0
2021-06-09 01:35:00,0.0
2021-06-09 01:40:00,0.0
2021-06-09 01:45:00,0.0
2021-06-09 01:50:00,0.0
2021-06-09 01:55:00,0.0
2021-06-09 02:00:00,0.0
2021-06-09 02:05:00,0.0
2021-06-09 02:10:00,0.0
2021-06-09 02:15:00,0.0
2021-06-09 02:20:00,0.0
2021-06-09 02:25:00,0.0
2021-06-09 02:30:00,0.0
2021-06-09 02:35:00,0.0
2021-06-09 02:40:00,0.0
2021-06-09 02:45:00,0.0
2021-06-09 02:50:00,0.0
2021-06-09 02:55:00,0.0
2021-06-09 03:00:00,0.0
2021-06-09 03:05:00,0.0
2021-06-09 03:10:00,0.0
2021-06-09 03:15:00,0.0
2021-06-09 03:20:00,0.0
2021-06-09 03:25:00,0.0
2021-06-09 03:30:00,0.0
2021-06-09 03:35:00,0.0
2021-06-09 03:40:00,0.0
2021-06-09 03:45:00,0.0
2021-06-09 03:50:00,0.0
2021-06-09 03:55:00,0.0
2021-06-09 04:00:00,0.0
2021-06-09 04:05:00,0.0
2021-06-09 04:10:00,0.0
2021-06-09 04:15:00,0.0
2021-06-09 04:20:00,0.0
2021-06-09 04:25:00,0.0
2021-06-09 04:30:00,0.0
2021-06-09 04:35:00,0.0
2021-06-09 04:40:00,2.4
2021-06-09 04:45:00,4.2
2021-06-09 04:50:00,7.2
2021-06-09 04:55:00,10.8
2021-06-09 05:00:00,14.8
2021-06-09 05:05:00,19.4
2021-06-09 05:10:00,25.6
2021-06-09 05:15:00,32.4
2021-06-09 05:20:00,39.2
2021-06-09 05:25:00,47.8
2021-06-09 05:30:00,56.4
2021-06-09 05:35:00,65.2
2021-06-09 05:40:00,74.6
2021-06-09 05:45:00,84.0
2021-06-09 05:50:00,91.0
2021-06-09 05:55:00,101.2
2021-06-09 06:00:00,102.4
2021-06-09 06:05:00,131.6
2021-06-09 06:10:00,146.2
2021-06-09 06:15:00,153.4
2021-06-09 06:20:00,168.8
2021-06-09 06:25:00,165.6
2021-06-09 06:30:00,135.4
2021-06-09 06:35:00,183.0
2021-06-09 06:40:00,178.4
2021-06-09 06:45:00,196.0
2021-06-09 06:50:00,234.6
2021-06-09 06:55:00,247.2
2021-06-09 07:00:00,261.6
2021-06-09 07:05:00,276.0
2021-06-09 07:10:00,290.2
2021-06-09 07:15:00,304.0
2021-06-09 07:20:00,317.8
2021-06-09 07:25:00,330.0
2021-06-09 07:30:00,342.6
2021-06-09 07:35:00,348.8
2021-06-09 07:40:00,362.8
2021-06-09 07:45:00,382.2
2021-06-09 07:50:00,396.0
2021-06-09 07:55:00,409.0
2021-06-09 08:00:00,422.2
2021-06-09 08:05:00,435.4
2021-06-09 08:10:00,448.2
2021-06-09 08:15:00,461.0
2021-06-09 08:20:00,473.6
2021-06-09 08:25:00,486.6
2021-06-09 08:30:00,500.0
2021-06-09 08:35:00,513.8
2021-06-09 08:40:00,527.8
2021-06-09 08:45:00,539.2
2021-06-09 08:50:00,555.2
2021-06-09 08:55:00,568.2
2021-06-09 09:00:00,571.6
2021-06-09 09:05:00,578.6
2021-06-09 09:10:00,596.0
2021-06-09 09:15:00,612.6
2021-06-09 09:20:00,628.2
2021-06-09 09:25:00,640.6
2021-06-09 09:30:00,655.4
2021-06-09 09:35:00,670.4
2021-06-09 09:40:00,681.6
2021-06-09 09:45:00,693.2
2021-06-09 09:50:00,714.2
2021-06-09 09:55:00,713.2
2021-06-09 10:00:00,736.6
2021-06-09 10:05:00,719.0
2021-06-09 10:10:00,720.2
2021-06-09 10:15:00,731.6
2021-06-09 10:20:00,753.8
2021-06-09 10:25:00,747.6
2021-06-09 10:30:00,773.8
2021-06-09 10:35:00,783.0
2021-06-09 10:40:00,788.4
2021-06-09 10:45:00,796.8
2021-06-09 10:50:00,802.4
2021-06-09 10:55:00,812.0
2021-06-09 11:00:00,815.0
2021-06-09 11:05:00,823.8
2021-06-09 11:10:00,831.4
2021-06-09 11:15:00,840.0
2021-06-09 11:20:00,842.8
2021-06-09 11:25:00,850.0
2021-06-09 11:30:00,853.6
2021-06-09 11:35:00,859.2
2021-06-09 11:40:00,864.0
2021-06-09 11:45:00,875.8
2021-06-09 11:50:00,878.8
2021-06-09 11:55:00,880.8
2021-06-09 12:00:00,890.2
2021-06-09 12:05:00,895.8
2021-06-09 12:10:00,899.6
2021-06-09 12:15:00,899.8
2021-06-09 12:20:00,900.2
2021-06-09 12:25:00,899.8
2021-06-09 12:30:00,899.6
2021-06-09 12:35:00,903.2
2021-06-09 12:40:00,907.4
2021-06-09 12:45:00,907.0
2021-06-09 12:50:00,904.0
2021-06-09 12:55:00,909.4
2021-06-09 13:00:00,903.8
2021-06-09 13:05:00,904.6
2021-06-09 13:10:00,908.4
2021-06-09 13:15:00,905.8
2021-06-09 13:20:00,910.4
2021-06-09 13:25:00,908.8
2021-06-09 13:30:00,909.0
2021-06-09 13:35:00,918.0
2021-06-09 13:40:00,935.6
2021-06-09 13:45:00,935.8
2021-06-09 13:50:00,912.6
2021-06-09 13:55:00,921.4
2021-06-09 14:00:00,920.6
2021-06-09 14:05:00,900.8
2021-06-09 14:10:00,870.8
2021-06-09 14:15:00,901.0
2021-06-09 14:20:00,897.4
2021-06-09 14:25:00,897.2
2021-06-09 14:30:00,911.0
2021-06-09 14:35:00,939.8
2021-06-09 14:40:00,937.8
2021-06-09 14:45:00,931.6
2021-06-09 14:50:00,925.4
2021-06-09 14:55:00,898.4
2021-06-09 15:00:00,875.2
2021-06-09 15:05:00,869.6
2021-06-09 15:10:00,885.8
2021-06-09 15:15:00,885.4
2021-06-09 15:20:00,877.6
2021-06-09 15:25:00,855.0
2021-06-09 15:30:00,844.4
2021-06-09 15:35:00,826.0
2021-06-09 15:40:00,813.8
2021-06-09 15:45:00,805.6
2021-06-09 15:50:00,363.2
2021-06-09 15:55:00,240.2
2021-06-09 16:00:00,782.4
2021-06-09 16:05:00,797.8
2021-06-09 16:10:00,591.2
2021-06-09 16:15:00,758.0
2021-06-09 16:20:00,732.0
2021-06-09 16:25:00,725.2
2021-06-09 16:30:00,716.6
2021-06-09 16:35:00,695.0
2021-06-09 16:40:00,405.2
2021-06-09 16:45:00,185.6
2021-06-09 16:50:00,212.2
2021-06-09 16:55:00,176.4
2021-06-09 17:00:00,110.4
2021-06-09 17:05:00,109.2
2021-06-09 17:10:00,231.4
2021-06-09 17:15:00,143.6
2021-06-09 17:20:00,566.8
2021-06-09 17:25:00,549.6
2021-06-09 17:30:00,538.2
2021-06-09 17:35:00,519.8
2021-06-09 17:40:00,504.6
2021-06-09 17:45:00,494.6
2021-06-09 17:50:00,479.2
2021-06-09 17:55:00,467.8
2021-06-09 18:00:00,452.4
2021-06-09 18:05:00,348.4
2021-06-09 18:10:00,120.0
2021-06-09 18:15:00,74.4
2021-06-09 18:20:00,70.4
2021-06-09 18:25:00,66.0
2021-06-09 18:30:00,108.2
2021-06-09 18:35:00,74.4
2021-06-09 18:40:00,64.6
2021-06-09 18:45:00,69.8
2021-06-09 18:50:00,68.0
2021-06-09 18:55:00,70.2
2021-06-09 19:00:00,63.2
2021-06-09 19:05:00,59.4
2021-06-09 19:10:00,59.4
2021-06-09 19:15:00,60.8
2021-06-09 19:20:00,59.6
2021-06-09 19:25:00,50.8
2021-06-09 19:30:00,48.8
2021-06-09 19:35:00,65.0
2021-06-09 19:40:00,159.0
2021-06-09 19:45:00,98.6
2021-06-09 19:50:00,54.4
2021-06-09 19:55:00,44.8
2021-06-09 20:00:00,44.0
2021-06-09 20:05:00,50.6
2021-06-09 20:10:00,69.6
2021-06-09 20:15:00,83.4
2021-06-09 20:20:00,88.6
2021-06-09 20:25:00,76.4
2021-06-09 20:30:00,58.0
2021-06-09 20:35:00,38.2
2021-06-09 20:40:00,44.4
2021-06-09 20:45:00,36.2
2021-06-09 20:50:00,31.8
2021-06-09 20:55:00,21.0
2021-06-09 21:00:00,18.6
2021-06-09 21:05:00,16.0
2021-06-09 21:10:00,10.2
2021-06-09 21:15:00,5.4
2021-06-09 21:20:00,3.0
2021-06-09 21:25:00,0.4
2021-06-09 21:30:00,0.0
2021-06-09 21:35:00,0.0
2021-06-09 21:40:00,0.0
2021-06-09 21:45:00,0.0
2021-06-09 21:50:00,0.0
2021-06-09 21:55:00,0.0
2021-06-09 22:00:00,0.0
2021-06-09 22:05:00,0.0
2021-06-09 22:10:00,0.0
2021-06-09 22:15:00,0.0
2021-06-09 22:20:00,0.0
2021-06-09 22:25:00,0.0
2021-06-09 22:30:00,0.0
2021-06-09 22:35:00,0.0
2021-06-09 22:40:00,0.0
2021-06-09 22:45:00,0.0
2021-06-09 22:50:00,0.0
2021-06-09 22:55:00,0.0
2021-06-09 23:00:00,0.0
2021-06-09 23:05:00,0.0
2021-06-09 23:10:00,0.0
2021-06-09 23:15:00,0.0
2021-06-09 23:20:00,0.0
2021-06-09 23:25:00,0.0
2021-06-09 23:30:00,0.0
2021-06-09 23:35:00,0.0
2021-06-09 23:40:00,0.0
2021-06-09 23:45:00,0.0
2021-06-09 23:50:00,0.0
2021-06-09 23:55:00,0.0
2021-06-10 00:00:00,0.0
2021-06-10 00:05:00,0.0
2021-06-10 00:10:00,0.0
2021-06-10 00:15:00,0.0
2021-06-10 00:20:00,0.0
2021-06-10 00:25:00,0.0
2021-06-10 00:30:00,0.0
2021-06-10 00:35:00,0.0
2021-06-10 00:40:00,0.0
2021-06-10 00:45:00,0.0
2021-06-10 00:50:00,0.0
2021-06-10 00:55:00,0.0
2021-06-10 01:00:00,0.0
2021-06-10 01:05:00,0.0
2021-06-10 01:10:00,0.0
2021-06-10 01:15:00,0.0
2021-06-10 01:20:00,0.0
2021-06-10 01:25:00,0.0
2021-06-10 01:30:00,0.0
2021-06-10 01:35:00,0.0
2021-06-10 01:40:00,0.0
2021-06-10 01:45:00,0.0
2021-06-10 01:50:00,0.0
2021-06-10 01:55:00,0.0
2021-06-10 02:00:00,0.0
2021-06-10 02:05:00,0.0
2021-06-10 02:10:00,0.0
2021-06-10 02:15:00,0.0
2021-06-10 02:20:00,0.0
2021-06-10 02:25:00,0.0
2021-06-10 02:30:00,0.0
2021-06-10 02:35:00,0.0
2021-06-10 02:40:00,0.0
2021-06-10 02:45:00,0.0
2021-06-10 02:50:00,0.0
2021-06-10 02:55:00,0.0
2021-06-10 03:00:00,0.0
2021-06-10 03:05:00,0.0
2021-06-10 03:10:00,0.0
2021-06-10 03:15:00,0.0
2021-06-10 03:20:00,0.0
2021-06-10 03:25:00,0.0
2021-06-10 03:30:00,0.0
2021-06-10 03:35:00,0.0
2021-06-10 03:40:00,0.0
2021-06-10 03:45:00,0.0
2021-06-10 03:50:00,0.0
2021-06-10 03:55:00,0.0
2021-06-10 04:00:00,0.0
2021-06-10 04:05:00,0.0
2021-06-10 04:10:00,0.0
2021-06-10 04:15:00,0.0
2021-06-10 04:20:00,0.0
2021-06-10 04:25:00,0.0
2021-06-10 04:30:00,0.0
2021-06-10 04:35:00,0.4
2021-06-10 04:40:00,2.4
2021-06-10 04:45:00,3.6
2021-06-10 04:50:00,5.0
2021-06-10 04:55:00,9.0
2021-06-10 05:00:00,11.4
2021-06-10 05:05:00,13.0
2021-06-10 05:10:00,15.0
2021-06-10 05:15:00,16.0
2021-06-10 05:20:00,18.2
2021-06-10 05:25:00,27.0
2021-06-10 05:30:00,41.4
2021-06-10 05:35:00,36.2
2021-06-10 05:40:00,60.0
2021-06-10 05:45:00,75.0
2021-06-10 05:50:00,91.2
2021-06-10 05:55:00,103.4
2021-06-10 06:00:00,108.0
2021-06-10 06:05:00,104.0
2021-06-10 06:10:00,143.0
2021-06-10 06:15:00,151.6
2021-06-10 06:20:00,155.0
2021-06-10 06:25:00,166.0
2021-06-10 06:30:00,185.6
2021-06-10 06:35:00,109.0
2021-06-10 06:40:00,112.0
2021-06-10 06:45:00,210.4
2021-06-10 06:50:00,258.2
2021-06-10 06:55:00,199.2
2021-06-10 07:00:00,243.4
2021-06-10 07:05:00,136.0
2021-06-10 07:10:00,188.0
2021-06-10 07:15:00,336.8
2021-06-10 07:20:00,350.6
2021-06-10 07:25:00,342.8
2021-06-10 07:30:00,354.6
2021-06-10 07:35:00,383.4
2021-06-10 07:40:00,401.0
2021-06-10 07:45:00,369.4
2021-06-10 07:50:00,303.2
2021-06-10 07:55:00,325.0
2021-06-10 08:00:00,254.4
2021-06-10 08:05:00,333.6
2021-06-10 08:10:00,219.4
2021-06-10 08:15:00,250.0
2021-06-10 08:20:00,448.8
2021-06-10 08:25:00,493.8
2021-06-10 08:30:00,444.2
2021-06-10 08:35:00,573.0
2021-06-10 08:40:00,501.8
2021-06-10 08:45:00,318.0
2021-06-10 08:50:00,490.4
2021-06-10 08:55:00,550.8
2021-06-10 09:00:00,556.0
2021-06-10 09:05:00,567.2
2021-06-10 09:10:00,585.4
2021-06-10 09:15:00,509.4
2021-06-10 09:20:00,586.6
2021-06-10 09:25:00,605.6
2021-06-10 09:30:00,621.0
2021-06-10 09:35:00,633.4
2021-06-10 09:40:00,629.6
2021-06-10 09:45:00,651.2
2021-06-10 09:50:00,671.8
2021-06-10 09:55:00,682.2
2021-06-10 10:00:00,689.2
2021-06-10 10:05:00,693.6
2021-06-10 10:10:00,702.0
2021-06-10 10:15:00,711.0
2021-06-10 10:20:00,716.2
2021-06-10 10:25:00,729.2
2021-06-10 10:30:00,745.6
2021-06-10 10:35:00,746.0
2021-06-10 10:40:00,761.4
2021-06-10 10:45:00,739.4
2021-06-10 10:50:00,766.0
2021-06-10 10:55:00,767.2
2021-06-10 11:00:00,782.2
2021-06-10 11:05:00,801.8
2021-06-10 11:10:00,674.4
2021-06-10 11:15:00,724.8
2021-06-10 11:20:00,806.8
2021-06-10 11:25:00,844.8
2021-06-10 11:30:00,857.0
2021-06-10 11:35:00,857.0
2021-06-10 11:40:00,868.0
2021-06-10 11:45:00,889.0
2021-06-10 11:50:00,372.8
2021-06-10 11:55:00,822.0
2021-06-10 12:00:00,847.8
2021-06-10 12:05:00,790.6
2021-06-10 12:10:00,875.2
2021-06-10 12:15:00,807.4
2021-06-10 12:20:00,815.2
2021-06-10 12:25:00,803.4
2021-06-10 12:30:00,701.2
2021-06-10 12:35:00,749.8
2021-06-10 12:40:00,819.4
2021-06-10 12:45:00,804.6
2021-06-10 12:50:00,799.6
2021-06-10 12:55:00,815.8
2021-06-10 13:00:00,842.8
2021-06-10 13:05:00,854.2
2021-06-10 13:10:00,860.8
2021-06-10 13:15:00,879.4
2021-06-10 13:20:00,909.2
2021-06-10 13:25:00,933.4
2021-06-10 13:30:00,924.0
2021-06-10 13:35:00,847.6
2021-06-10 13:40:00,930.4
2021-06-10 13:45:00,929.6
2021-06-10 13:50:00,600.0
2021-06-10 13:55:00,569.2
2021-06-10 14:00:00,737.6
2021-06-10 14:05:00,854.8
2021-06-10 14:10:00,880.2
2021-06-10 14:15:00,851.0
2021-06-10 14:20:00,950.6
2021-06-10 14:25:00,944.2
2021-06-10 14:30:00,917.8
2021-06-10 14:35:00,907.6
2021-06-10 14:40:00,874.8
2021-06-10 14:45:00,865.8
2021-06-10 14:50:00,756.8
2021-06-10 14:55:00,662.8
2021-06-10 15:00:00,322.4
2021-06-10 15:05:00,233.6
2021-06-10 15:10:00,543.0
2021-06-10 15:15:00,804.6
2021-06-10 15:20:00,834.8
2021-06-10 15:25:00,583.8
2021-06-10 15:30:00,426.4
2021-06-10 15:35:00,439.8
2021-06-10 15:40:00,758.4
2021-06-10 15:45:00,735.2
2021-06-10 15:50:00,740.4
2021-06-10 15:55:00,668.0
2021-06-10 16:00:00,673.4
2021-06-10 16:05:00,684.4
2021-06-10 16:10:00,675.4
2021-06-10 16:15:00,715.8
2021-06-10 16:20:00,499.0
2021-06-10 16:25:00,692.4
2021-06-10 16:30:00,312.2
2021-06-10 16:35:00,665.4
2021-06-10 16:40:00,575.4
2021-06-10 16:45:00,237.8
2021-06-10 16:50:00,235.6
2021-06-10 16:55:00,241.8
2021-06-10 17:00:00,156.6
2021-06-10 17:05:00,446.0
2021-06-10 17:10:00,567.6
2021-06-10 17:15:00,510.4
2021-06-10 17:20:00,345.2
2021-06-10 17:25:00,469.8
2021-06-10 17:30:00,416.0
2021-06-10 17:35:00,425.2
2021-06-10 17:40:00,382.0
2021-06-10 17:45:00,322.8
2021-06-10 17:50:00,264.8
2021-06-10 17:55:00,178.0
2021-06-10 18:00:00,221.2
2021-06-10 18:05:00,256.0
2021-06-10 18:10:00,243.4
2021-06-10 18:15:00,272.6
2021-06-10 18:20:00,276.2
2021-06-10 18:25:00,287.0
2021-06-10 18:30:00,263.2
2021-06-10 18:35:00,226.4
2021-06-10 18:40:00,198.6
2021-06-10 18:45:00,187.4
2021-06-10 18:50:00,176.6
2021-06-10 18:55:00,162.2
2021-06-10 19:00:00,148.2
2021-06-10 19:05:00,147.2
2021-06-10 19:10:00,124.6
2021-06-10 19:15:00,112.4
2021-06-10 19:20:00,110.2
2021-06-10 19:25:00,105.2
2021-06-10 19:30:00,93.4
2021-06-10 19:35:00,83.8
2021-06-10 19:40:00,78.0
2021-06-10 19:45:00,72.6
2021-06-10 19:50:00,66.2
2021-06-10 19:55:00,61.4
2021-06-10 20:00:00,57.8
2021-06-10 20:05:00,54.4
2021-06-10 20:10:00,51.2
2021-06-10 20:15:00,47.0
2021-06-10 20:20:00,42.2
2021-06-10 20:25:00,38.4
2021-06-10 20:30:00,34.8
2021-06-10 20:35:00,31.8
2021-06-10 20:40:00,28.8
2021-06-10 20:45:00,25.6
2021-06-10 20:50:00,21.0
2021-06-10 20:55:00,16.0
2021-06-10 21:00:00,11.6
2021-06-10 21:05:00,11.8
2021-06-10 21:10:00,9.6
2021-06-10 21:15:00,7.2
2021-06-10 21:20:00,4.8
2021-06-10 21:25:00,2.8
2021-06-10 21:30:00,1.2
2021-06-10 21:35:00,0.0
2021-06-10 21:40:00,0.0
2021-06-10 21:45:00,0.0
2021-06-10 21:50:00,0.0
2021-06-10 21:55:00,0.0
2021-06-10 22:00:00,0.0
2021-06-10 22:05:00,0.0
2021-06-10 22:10:00,0.0
2021-06-10 22:15:00,0.0
2021-06-10 22:20:00,0.0
2021-06-10 22:25:00,0.0
