tpep_pickup_datetime,0
2022-03-01 22:45:00,391
2022-03-01 22:50:00,376
2022-03-01 22:55:00,362
2022-03-01 23:00:00,381
2022-03-01 23:05:00,388
2022-03-01 23:10:00,337
2022-03-01 23:15:00,356
2022-03-01 23:20:00,357
2022-03-01 23:25:00,318
2022-03-01 23:30:00,283
2022-03-01 23:35:00,293
2022-03-01 23:40:00,295
2022-03-01 23:45:00,248
2022-03-01 23:50:00,236
2022-03-01 23:55:00,227
2022-03-02 00:00:00,215
2022-03-02 00:05:00,201
2022-03-02 00:10:00,211
2022-03-02 00:15:00,200
2022-03-02 00:20:00,175
2022-03-02 00:25:00,163
2022-03-02 00:30:00,149
2022-03-02 00:35:00,136
2022-03-02 00:40:00,155
2022-03-02 00:45:00,148
2022-03-02 00:50:00,119
2022-03-02 00:55:00,143
2022-03-02 01:00:00,109
2022-03-02 01:05:00,99
2022-03-02 01:10:00,92
2022-03-02 01:15:00,76
2022-03-02 01:20:00,83
2022-03-02 01:25:00,65
2022-03-02 01:30:00,76
2022-03-02 01:35:00,63
2022-03-02 01:40:00,63
2022-03-02 01:45:00,76
2022-03-02 01:50:00,60
2022-03-02 01:55:00,74
2022-03-02 02:00:00,48
2022-03-02 02:05:00,46
2022-03-02 02:10:00,54
2022-03-02 02:15:00,43
2022-03-02 02:20:00,71
2022-03-02 02:25:00,59
2022-03-02 02:30:00,65
2022-03-02 02:35:00,56
2022-03-02 02:40:00,42
2022-03-02 02:45:00,31
2022-03-02 02:50:00,31
2022-03-02 02:55:00,35
2022-03-02 03:00:00,28
2022-03-02 03:05:00,24
2022-03-02 03:10:00,32
2022-03-02 03:15:00,25
2022-03-02 03:20:00,23
2022-03-02 03:25:00,28
2022-03-02 03:30:00,15
2022-03-02 03:35:00,21
2022-03-02 03:40:00,29
2022-03-02 03:45:00,22
2022-03-02 03:50:00,31
2022-03-02 03:55:00,26
2022-03-02 04:00:00,27
2022-03-02 04:05:00,24
2022-03-02 04:10:00,14
2022-03-02 04:15:00,23
2022-03-02 04:20:00,28
2022-03-02 04:25:00,22
2022-03-02 04:30:00,13
2022-03-02 04:35:00,15
2022-03-02 04:40:00,19
2022-03-02 04:45:00,23
2022-03-02 04:50:00,20
2022-03-02 04:55:00,28
2022-03-02 05:00:00,36
2022-03-02 05:05:00,23
2022-03-02 05:10:00,21
2022-03-02 05:15:00,41
2022-03-02 05:20:00,27
2022-03-02 05:25:00,51
2022-03-02 05:30:00,75
2022-03-02 05:35:00,51
2022-03-02 05:40:00,71
2022-03-02 05:45:00,82
2022-03-02 05:50:00,83
2022-03-02 05:55:00,80
2022-03-02 06:00:00,113
2022-03-02 06:05:00,106
2022-03-02 06:10:00,130
2022-03-02 06:15:00,141
2022-03-02 06:20:00,167
2022-03-02 06:25:00,175
2022-03-02 06:30:00,205
2022-03-02 06:35:00,216
2022-03-02 06:40:00,222
2022-03-02 06:45:00,252
2022-03-02 06:50:00,271
2022-03-02 06:55:00,253
2022-03-02 07:00:00,291
2022-03-02 07:05:00,274
2022-03-02 07:10:00,323
2022-03-02 07:15:00,356
2022-03-02 07:20:00,362
2022-03-02 07:25:00,357
2022-03-02 07:30:00,416
2022-03-02 07:35:00,401
2022-03-02 07:40:00,468
2022-03-02 07:45:00,445
2022-03-02 07:50:00,439
2022-03-02 07:55:00,451
2022-03-02 08:00:00,500
2022-03-02 08:05:00,444
2022-03-02 08:10:00,484
2022-03-02 08:15:00,430
2022-03-02 08:20:00,507
2022-03-02 08:25:00,476
2022-03-02 08:30:00,476
2022-03-02 08:35:00,512
2022-03-02 08:40:00,515
2022-03-02 08:45:00,543
2022-03-02 08:50:00,449
2022-03-02 08:55:00,475
2022-03-02 09:00:00,529
2022-03-02 09:05:00,513
2022-03-02 09:10:00,521
2022-03-02 09:15:00,490
2022-03-02 09:20:00,482
2022-03-02 09:25:00,487
2022-03-02 09:30:00,450
2022-03-02 09:35:00,499
2022-03-02 09:40:00,496
2022-03-02 09:45:00,483
2022-03-02 09:50:00,477
2022-03-02 09:55:00,476
2022-03-02 10:00:00,519
2022-03-02 10:05:00,482
2022-03-02 10:10:00,488
2022-03-02 10:15:00,459
2022-03-02 10:20:00,507
2022-03-02 10:25:00,471
2022-03-02 10:30:00,505
2022-03-02 10:35:00,492
2022-03-02 10:40:00,552
2022-03-02 10:45:00,496
2022-03-02 10:50:00,541
2022-03-02 10:55:00,489
2022-03-02 11:00:00,486
2022-03-02 11:05:00,458
2022-03-02 11:10:00,499
2022-03-02 11:15:00,519
2022-03-02 11:20:00,456
2022-03-02 11:25:00,500
2022-03-02 11:30:00,504
2022-03-02 11:35:00,518
2022-03-02 11:40:00,531
2022-03-02 11:45:00,545
2022-03-02 11:50:00,537
2022-03-02 11:55:00,549
2022-03-02 12:00:00,555
2022-03-02 12:05:00,520
2022-03-02 12:10:00,496
2022-03-02 12:15:00,542
2022-03-02 12:20:00,551
2022-03-02 12:25:00,521
2022-03-02 12:30:00,542
2022-03-02 12:35:00,520
2022-03-02 12:40:00,553
2022-03-02 12:45:00,517
2022-03-02 12:50:00,520
2022-03-02 12:55:00,531
2022-03-02 13:00:00,562
2022-03-02 13:05:00,532
2022-03-02 13:10:00,527
2022-03-02 13:15:00,538
2022-03-02 13:20:00,576
2022-03-02 13:25:00,557
2022-03-02 13:30:00,544
2022-03-02 13:35:00,572
2022-03-02 13:40:00,571
2022-03-02 13:45:00,594
2022-03-02 13:50:00,566
2022-03-02 13:55:00,545
2022-03-02 14:00:00,589
2022-03-02 14:05:00,562
2022-03-02 14:10:00,571
2022-03-02 14:15:00,600
2022-03-02 14:20:00,580
2022-03-02 14:25:00,631
2022-03-02 14:30:00,606
2022-03-02 14:35:00,600
2022-03-02 14:40:00,646
2022-03-02 14:45:00,654
2022-03-02 14:50:00,678
2022-03-02 14:55:00,652
2022-03-02 15:00:00,701
2022-03-02 15:05:00,676
2022-03-02 15:10:00,656
2022-03-02 15:15:00,645
2022-03-02 15:20:00,616
2022-03-02 15:25:00,652
2022-03-02 15:30:00,618
2022-03-02 15:35:00,652
2022-03-02 15:40:00,629
2022-03-02 15:45:00,662
2022-03-02 15:50:00,598
2022-03-02 15:55:00,595
2022-03-02 16:00:00,657
2022-03-02 16:05:00,611
2022-03-02 16:10:00,647
2022-03-02 16:15:00,646
2022-03-02 16:20:00,617
2022-03-02 16:25:00,614
2022-03-02 16:30:00,629
2022-03-02 16:35:00,655
2022-03-02 16:40:00,639
2022-03-02 16:45:00,642
2022-03-02 16:50:00,662
2022-03-02 16:55:00,607
2022-03-02 17:00:00,738
2022-03-02 17:05:00,729
2022-03-02 17:10:00,699
2022-03-02 17:15:00,689
2022-03-02 17:20:00,707
2022-03-02 17:25:00,734
2022-03-02 17:30:00,695
2022-03-02 17:35:00,724
2022-03-02 17:40:00,726
2022-03-02 17:45:00,744
2022-03-02 17:50:00,719
2022-03-02 17:55:00,727
2022-03-02 18:00:00,766
2022-03-02 18:05:00,784
2022-03-02 18:10:00,784
2022-03-02 18:15:00,785
2022-03-02 18:20:00,769
2022-03-02 18:25:00,767
2022-03-02 18:30:00,785
2022-03-02 18:35:00,766
2022-03-02 18:40:00,784
2022-03-02 18:45:00,824
2022-03-02 18:50:00,763
2022-03-02 18:55:00,700
2022-03-02 19:00:00,767
2022-03-02 19:05:00,731
2022-03-02 19:10:00,699
2022-03-02 19:15:00,726
2022-03-02 19:20:00,710
2022-03-02 19:25:00,689
2022-03-02 19:30:00,675
2022-03-02 19:35:00,653
2022-03-02 19:40:00,642
2022-03-02 19:45:00,664
2022-03-02 19:50:00,604
2022-03-02 19:55:00,618
2022-03-02 20:00:00,547
2022-03-02 20:05:00,594
2022-03-02 20:10:00,588
2022-03-02 20:15:00,583
2022-03-02 20:20:00,583
2022-03-02 20:25:00,562
2022-03-02 20:30:00,543
2022-03-02 20:35:00,582
2022-03-02 20:40:00,569
2022-03-02 20:45:00,545
2022-03-02 20:50:00,531
2022-03-02 20:55:00,526
2022-03-02 21:00:00,528
2022-03-02 21:05:00,539
2022-03-02 21:10:00,533
2022-03-02 21:15:00,535
2022-03-02 21:20:00,507
2022-03-02 21:25:00,554
2022-03-02 21:30:00,530
2022-03-02 21:35:00,503
2022-03-02 21:40:00,523
2022-03-02 21:45:00,539
2022-03-02 21:50:00,528
2022-03-02 21:55:00,463
2022-03-02 22:00:00,522
2022-03-02 22:05:00,506
2022-03-02 22:10:00,485
2022-03-02 22:15:00,486
2022-03-02 22:20:00,475
2022-03-02 22:25:00,490
2022-03-02 22:30:00,452
2022-03-02 22:35:00,471
2022-03-02 22:40:00,479
2022-03-02 22:45:00,417
2022-03-02 22:50:00,465
2022-03-02 22:55:00,450
2022-03-02 23:00:00,397
2022-03-02 23:05:00,368
2022-03-02 23:10:00,373
2022-03-02 23:15:00,367
2022-03-02 23:20:00,392
2022-03-02 23:25:00,333
2022-03-02 23:30:00,341
2022-03-02 23:35:00,309
2022-03-02 23:40:00,299
2022-03-02 23:45:00,276
2022-03-02 23:50:00,231
2022-03-02 23:55:00,227
2022-03-03 00:00:00,257
2022-03-03 00:05:00,236
2022-03-03 00:10:00,236
2022-03-03 00:15:00,212
2022-03-03 00:20:00,180
2022-03-03 00:25:00,179
2022-03-03 00:30:00,173
2022-03-03 00:35:00,180
2022-03-03 00:40:00,167
2022-03-03 00:45:00,149
2022-03-03 00:50:00,127
2022-03-03 00:55:00,101
2022-03-03 01:00:00,106
2022-03-03 01:05:00,121
2022-03-03 01:10:00,84
2022-03-03 01:15:00,99
2022-03-03 01:20:00,93
2022-03-03 01:25:00,74
2022-03-03 01:30:00,89
2022-03-03 01:35:00,77
2022-03-03 01:40:00,70
2022-03-03 01:45:00,61
2022-03-03 01:50:00,73
2022-03-03 01:55:00,63
2022-03-03 02:00:00,68
2022-03-03 02:05:00,59
2022-03-03 02:10:00,50
2022-03-03 02:15:00,44
2022-03-03 02:20:00,48
2022-03-03 02:25:00,37
2022-03-03 02:30:00,49
2022-03-03 02:35:00,50
2022-03-03 02:40:00,39
2022-03-03 02:45:00,39
2022-03-03 02:50:00,37
2022-03-03 02:55:00,28
2022-03-03 03:00:00,38
2022-03-03 03:05:00,33
2022-03-03 03:10:00,31
2022-03-03 03:15:00,22
2022-03-03 03:20:00,39
2022-03-03 03:25:00,24
2022-03-03 03:30:00,26
2022-03-03 03:35:00,34
2022-03-03 03:40:00,24
2022-03-03 03:45:00,29
2022-03-03 03:50:00,22
2022-03-03 03:55:00,23
2022-03-03 04:00:00,21
2022-03-03 04:05:00,29
2022-03-03 04:10:00,17
2022-03-03 04:15:00,38
2022-03-03 04:20:00,27
2022-03-03 04:25:00,24
2022-03-03 04:30:00,31
2022-03-03 04:35:00,32
2022-03-03 04:40:00,31
2022-03-03 04:45:00,24
2022-03-03 04:50:00,25
2022-03-03 04:55:00,34
2022-03-03 05:00:00,34
2022-03-03 05:05:00,34
2022-03-03 05:10:00,41
2022-03-03 05:15:00,32
2022-03-03 05:20:00,32
2022-03-03 05:25:00,48
2022-03-03 05:30:00,61
2022-03-03 05:35:00,69
2022-03-03 05:40:00,85
2022-03-03 05:45:00,103
2022-03-03 05:50:00,89
2022-03-03 05:55:00,105
2022-03-03 06:00:00,121
2022-03-03 06:05:00,125
2022-03-03 06:10:00,127
2022-03-03 06:15:00,138
2022-03-03 06:20:00,147
2022-03-03 06:25:00,160
2022-03-03 06:30:00,203
2022-03-03 06:35:00,222
2022-03-03 06:40:00,211
2022-03-03 06:45:00,274
2022-03-03 06:50:00,283
2022-03-03 06:55:00,248
2022-03-03 07:00:00,287
2022-03-03 07:05:00,316
2022-03-03 07:10:00,287
2022-03-03 07:15:00,359
2022-03-03 07:20:00,355
2022-03-03 07:25:00,393
2022-03-03 07:30:00,407
2022-03-03 07:35:00,460
2022-03-03 07:40:00,432
2022-03-03 07:45:00,425
2022-03-03 07:50:00,431
2022-03-03 07:55:00,413
2022-03-03 08:00:00,483
2022-03-03 08:05:00,464
2022-03-03 08:10:00,485
2022-03-03 08:15:00,435
2022-03-03 08:20:00,481
2022-03-03 08:25:00,458
2022-03-03 08:30:00,523
2022-03-03 08:35:00,493
2022-03-03 08:40:00,492
2022-03-03 08:45:00,497
2022-03-03 08:50:00,483
2022-03-03 08:55:00,497
2022-03-03 09:00:00,478
2022-03-03 09:05:00,485
2022-03-03 09:10:00,490
2022-03-03 09:15:00,510
2022-03-03 09:20:00,470
2022-03-03 09:25:00,492
2022-03-03 09:30:00,475
2022-03-03 09:35:00,498
2022-03-03 09:40:00,496
2022-03-03 09:45:00,516
2022-03-03 09:50:00,496
2022-03-03 09:55:00,476
2022-03-03 10:00:00,511
2022-03-03 10:05:00,505
2022-03-03 10:10:00,492
2022-03-03 10:15:00,480
2022-03-03 10:20:00,510
2022-03-03 10:25:00,476
2022-03-03 10:30:00,491
2022-03-03 10:35:00,539
2022-03-03 10:40:00,518
2022-03-03 10:45:00,526
2022-03-03 10:50:00,486
2022-03-03 10:55:00,469
2022-03-03 11:00:00,530
2022-03-03 11:05:00,478
2022-03-03 11:10:00,509
2022-03-03 11:15:00,518
2022-03-03 11:20:00,510
2022-03-03 11:25:00,475
2022-03-03 11:30:00,515
2022-03-03 11:35:00,565
2022-03-03 11:40:00,567
2022-03-03 11:45:00,575
2022-03-03 11:50:00,586
2022-03-03 11:55:00,530
2022-03-03 12:00:00,603
2022-03-03 12:05:00,569
2022-03-03 12:10:00,572
2022-03-03 12:15:00,546
2022-03-03 12:20:00,553
2022-03-03 12:25:00,532
2022-03-03 12:30:00,544
2022-03-03 12:35:00,592
2022-03-03 12:40:00,579
2022-03-03 12:45:00,572
2022-03-03 12:50:00,559
2022-03-03 12:55:00,547
2022-03-03 13:00:00,583
2022-03-03 13:05:00,592
2022-03-03 13:10:00,542
2022-03-03 13:15:00,536
2022-03-03 13:20:00,532
2022-03-03 13:25:00,561
2022-03-03 13:30:00,559
2022-03-03 13:35:00,580
2022-03-03 13:40:00,598
2022-03-03 13:45:00,633
2022-03-03 13:50:00,583
2022-03-03 13:55:00,591
2022-03-03 14:00:00,619
2022-03-03 14:05:00,626
2022-03-03 14:10:00,616
2022-03-03 14:15:00,624
2022-03-03 14:20:00,637
2022-03-03 14:25:00,600
2022-03-03 14:30:00,655
2022-03-03 14:35:00,691
2022-03-03 14:40:00,713
2022-03-03 14:45:00,662
2022-03-03 14:50:00,640
2022-03-03 14:55:00,654
2022-03-03 15:00:00,690
2022-03-03 15:05:00,682
2022-03-03 15:10:00,698
2022-03-03 15:15:00,683
2022-03-03 15:20:00,670
2022-03-03 15:25:00,652
2022-03-03 15:30:00,722
2022-03-03 15:35:00,728
2022-03-03 15:40:00,679
2022-03-03 15:45:00,653
2022-03-03 15:50:00,686
2022-03-03 15:55:00,634
2022-03-03 16:00:00,723
2022-03-03 16:05:00,641
2022-03-03 16:10:00,672
2022-03-03 16:15:00,630
2022-03-03 16:20:00,658
2022-03-03 16:25:00,654
2022-03-03 16:30:00,693
2022-03-03 16:35:00,741
2022-03-03 16:40:00,706
2022-03-03 16:45:00,673
2022-03-03 16:50:00,742
2022-03-03 16:55:00,723
2022-03-03 17:00:00,754
2022-03-03 17:05:00,774
2022-03-03 17:10:00,772
2022-03-03 17:15:00,795
2022-03-03 17:20:00,727
2022-03-03 17:25:00,768
2022-03-03 17:30:00,711
2022-03-03 17:35:00,813
2022-03-03 17:40:00,755
2022-03-03 17:45:00,819
2022-03-03 17:50:00,773
2022-03-03 17:55:00,775
2022-03-03 18:00:00,828
2022-03-03 18:05:00,827
2022-03-03 18:10:00,880
2022-03-03 18:15:00,851
2022-03-03 18:20:00,859
2022-03-03 18:25:00,846
2022-03-03 18:30:00,810
2022-03-03 18:35:00,804
2022-03-03 18:40:00,877
2022-03-03 18:45:00,839
2022-03-03 18:50:00,802
2022-03-03 18:55:00,793
2022-03-03 19:00:00,861
2022-03-03 19:05:00,840
2022-03-03 19:10:00,815
2022-03-03 19:15:00,783
2022-03-03 19:20:00,770
2022-03-03 19:25:00,782
2022-03-03 19:30:00,765
2022-03-03 19:35:00,768
2022-03-03 19:40:00,744
2022-03-03 19:45:00,729
2022-03-03 19:50:00,676
2022-03-03 19:55:00,707
2022-03-03 20:00:00,716
2022-03-03 20:05:00,640
2022-03-03 20:10:00,697
2022-03-03 20:15:00,701
2022-03-03 20:20:00,647
2022-03-03 20:25:00,629
2022-03-03 20:30:00,590
2022-03-03 20:35:00,648
2022-03-03 20:40:00,612
2022-03-03 20:45:00,625
2022-03-03 20:50:00,628
2022-03-03 20:55:00,581
2022-03-03 21:00:00,654
2022-03-03 21:05:00,620
2022-03-03 21:10:00,630
2022-03-03 21:15:00,618
2022-03-03 21:20:00,601
2022-03-03 21:25:00,631
2022-03-03 21:30:00,628
2022-03-03 21:35:00,599
2022-03-03 21:40:00,646
2022-03-03 21:45:00,644
2022-03-03 21:50:00,610
2022-03-03 21:55:00,588
2022-03-03 22:00:00,628
2022-03-03 22:05:00,591
2022-03-03 22:10:00,587
2022-03-03 22:15:00,591
2022-03-03 22:20:00,589
2022-03-03 22:25:00,555
2022-03-03 22:30:00,550
2022-03-03 22:35:00,565
2022-03-03 22:40:00,526
2022-03-03 22:45:00,556
2022-03-03 22:50:00,525
2022-03-03 22:55:00,512
2022-03-03 23:00:00,469
2022-03-03 23:05:00,474
2022-03-03 23:10:00,475
2022-03-03 23:15:00,468
2022-03-03 23:20:00,446
2022-03-03 23:25:00,475
2022-03-03 23:30:00,436
2022-03-03 23:35:00,407
2022-03-03 23:40:00,344
2022-03-03 23:45:00,349
2022-03-03 23:50:00,340
2022-03-03 23:55:00,305
2022-03-04 00:00:00,300
2022-03-04 00:05:00,304
2022-03-04 00:10:00,307
2022-03-04 00:15:00,274
2022-03-04 00:20:00,272
2022-03-04 00:25:00,245
2022-03-04 00:30:00,224
2022-03-04 00:35:00,238
2022-03-04 00:40:00,212
2022-03-04 00:45:00,208
2022-03-04 00:50:00,217
2022-03-04 00:55:00,196
2022-03-04 01:00:00,184
2022-03-04 01:05:00,176
2022-03-04 01:10:00,156
2022-03-04 01:15:00,139
2022-03-04 01:20:00,161
2022-03-04 01:25:00,127
2022-03-04 01:30:00,135
2022-03-04 01:35:00,101
2022-03-04 01:40:00,104
2022-03-04 01:45:00,107
2022-03-04 01:50:00,99
2022-03-04 01:55:00,103
2022-03-04 02:00:00,106
2022-03-04 02:05:00,98
2022-03-04 02:10:00,72
2022-03-04 02:15:00,99
2022-03-04 02:20:00,80
2022-03-04 02:25:00,104
2022-03-04 02:30:00,98
2022-03-04 02:35:00,67
2022-03-04 02:40:00,64
2022-03-04 02:45:00,71
2022-03-04 02:50:00,76
2022-03-04 02:55:00,60
2022-03-04 03:00:00,63
2022-03-04 03:05:00,42
2022-03-04 03:10:00,66
2022-03-04 03:15:00,59
2022-03-04 03:20:00,56
2022-03-04 03:25:00,44
2022-03-04 03:30:00,42
2022-03-04 03:35:00,48
2022-03-04 03:40:00,42
2022-03-04 03:45:00,50
2022-03-04 03:50:00,28
2022-03-04 03:55:00,42
2022-03-04 04:00:00,43
2022-03-04 04:05:00,42
2022-03-04 04:10:00,43
2022-03-04 04:15:00,32
2022-03-04 04:20:00,30
2022-03-04 04:25:00,30
2022-03-04 04:30:00,35
2022-03-04 04:35:00,31
2022-03-04 04:40:00,24
2022-03-04 04:45:00,29
2022-03-04 04:50:00,39
2022-03-04 04:55:00,37
2022-03-04 05:00:00,50
2022-03-04 05:05:00,48
2022-03-04 05:10:00,56
2022-03-04 05:15:00,55
2022-03-04 05:20:00,67
2022-03-04 05:25:00,48
2022-03-04 05:30:00,83
